student_id,gender,age,parent_education,attendance_rate,study_hours,previous_gpa,final_grade,assignment_score_avg,exam_score_avg,class_participation,late_submissions,previous_gpa_sem1,previous_gpa_sem2
S23964,Female,21,Bachelor,0.66,1.2,8.27,56.1,44.0,61.3,8.5,5,8.25,8.73
S23965,Female,23,High School,0.95,3.0,8.08,76.6,61.9,80.2,10.0,1,7.61,8.12
S23966,Male,17,High School,0.65,3.2,9.57,60.3,49.3,70.7,6.6,4,9.56,9.93
S23967,Male,17,High School,0.89,2.3,7.36,68.1,62.7,53.4,10.0,1,7.36,7.48
S23968,Male,23,High School,0.8,5.6,8.42,70.2,64.4,90.6,8.4,1,8.17,9.0
S23969,Female,18,Bachelor,0.99,7.1,8.94,92.3,86.4,100.0,10.0,1,8.7,9.4
S23970,Female,22,Master,0.65,7.7,7.74,71.8,77.0,99.2,6.7,4,7.62,8.03
S23971,Female,24,PhD,0.78,3.4,8.93,77.7,56.6,75.1,8.9,2,8.63,9.26
S23972,Male,23,Master,0.73,6.3,8.42,83.1,78.8,92.0,8.2,2,8.26,8.59
S23973,Female,24,Master,0.78,6.3,7.16,69.5,75.6,84.9,7.9,3,6.58,7.84
S23974,Male,18,Master,0.71,3.0,10.0,66.6,54.2,68.4,9.0,4,9.72,10.0
S23975,Female,18,Master,0.96,2.9,9.07,81.5,61.5,68.2,10.0,0,8.98,9.65
S23976,Male,18,PhD,0.75,4.5,5.24,63.7,67.5,53.5,8.7,2,5.21,5.92
S23977,Female,17,Master,0.85,6.2,9.65,83.0,74.7,98.0,10.0,2,9.6,9.7
S23978,Male,18,Master,0.83,2.7,8.31,54.1,51.9,53.9,8.4,3,8.19,8.37
S23979,Female,21,PhD,0.9,6.8,6.17,90.2,87.5,94.9,10.0,1,5.58,6.25
S23980,Female,20,Bachelor,0.93,7.4,5.27,84.0,91.2,88.1,9.4,0,4.87,5.41
S23981,Male,17,Master,0.68,7.3,5.14,75.4,82.6,80.5,7.1,3,4.7,5.26
S23982,Female,22,Bachelor,0.74,3.4,9.59,63.3,57.3,79.9,7.7,3,9.57,10.0
S23983,Male,23,Master,0.74,2.8,9.69,63.2,53.7,69.0,8.7,4,9.14,10.0
S23984,Male,18,High School,0.76,3.4,9.42,57.6,50.1,70.3,7.9,4,8.82,9.81
S23985,Female,19,High School,0.83,6.8,5.05,76.3,78.0,85.8,9.3,1,4.35,5.08
S23986,Female,24,PhD,0.92,5.6,9.28,85.3,90.1,91.2,10.0,1,9.25,9.63
S23987,Male,17,Bachelor,0.8,6.8,6.9,90.1,89.0,87.3,9.2,3,6.76,7.0
S23988,Male,18,PhD,0.92,3.4,7.01,68.2,60.7,63.4,10.0,1,6.97,7.29
S23989,Female,20,PhD,0.81,2.9,5.42,62.5,66.4,51.7,8.6,2,5.09,5.79
S23990,Male,19,PhD,0.98,6.4,8.87,91.3,83.7,91.9,10.0,0,8.46,9.17
S23991,Female,24,PhD,0.71,4.7,6.55,64.6,59.5,71.3,8.9,3,6.39,6.86
S23992,Male,24,PhD,0.63,3.7,6.16,45.6,50.2,50.3,7.4,4,5.85,6.85
S23993,Female,19,High School,0.75,4.8,6.88,70.9,73.1,77.1,7.9,4,6.26,7.57
S23994,Female,18,Master,0.87,3.0,7.24,70.1,62.1,71.0,10.0,1,6.94,7.49
S23995,Female,22,Bachelor,0.89,7.4,5.55,95.6,100.0,91.6,10.0,1,5.5,6.18
S23996,Female,19,PhD,0.92,7.3,5.66,89.5,90.1,96.6,10.0,1,5.36,5.88
S23997,Female,19,Bachelor,0.79,5.1,7.39,70.9,70.0,63.8,9.0,4,7.34,7.51
S23998,Female,20,Master,0.88,5.9,10.0,97.7,81.3,100.0,10.0,2,9.81,10.0
S23999,Male,21,Bachelor,0.72,3.1,5.32,42.9,40.4,44.8,7.6,4,4.69,5.85
S24000,Male,22,High School,0.91,1.9,7.1,62.8,58.0,56.4,9.8,2,7.1,7.38
S24001,Male,19,Bachelor,0.64,4.0,7.85,62.0,61.8,75.8,8.1,4,7.49,7.98
S24002,Male,17,Master,0.97,2.2,6.6,63.2,56.3,39.0,10.0,1,6.01,6.96
S24003,Male,21,Master,0.91,5.8,9.9,89.2,82.4,93.5,9.4,2,9.43,10.0
S24004,Male,21,PhD,0.9,2.9,5.52,65.5,70.7,55.5,9.9,1,5.31,5.87
S24005,Female,18,Master,0.84,2.7,6.61,58.4,55.5,46.6,10.0,1,6.41,7.04
S24006,Female,19,Bachelor,0.98,6.8,6.78,96.1,94.9,94.0,10.0,1,6.48,7.31
S24007,Male,18,Bachelor,0.93,5.6,5.32,71.3,82.3,74.7,10.0,2,4.97,5.99
S24008,Male,21,Bachelor,0.81,5.7,6.8,76.4,71.6,80.8,10.0,2,6.56,7.05
S24009,Male,18,PhD,0.92,4.2,6.48,79.0,73.4,77.8,10.0,2,5.88,6.66
S24010,Female,22,Bachelor,0.64,7.6,5.93,72.7,67.2,96.2,7.8,3,5.27,6.4
S24011,Female,22,Master,0.82,3.5,6.73,69.8,66.3,72.7,10.0,3,6.34,6.95
S24012,Female,18,High School,0.84,4.0,5.81,57.8,66.5,48.9,8.9,2,5.4,6.19
S24013,Female,21,Master,0.87,7.9,8.25,92.5,90.1,100.0,8.8,3,8.0,8.34
S24014,Female,20,PhD,0.86,4.7,6.73,74.0,64.8,82.3,9.0,1,6.45,7.39
S24015,Female,23,PhD,0.63,2.1,8.26,50.7,51.5,45.4,7.9,3,7.89,8.94
S24016,Female,22,Bachelor,0.76,2.4,7.24,73.7,64.1,74.1,8.9,3,6.81,7.8
S24017,Female,18,PhD,0.89,2.9,8.72,69.8,61.9,66.1,10.0,1,8.41,8.87
S24018,Female,23,High School,0.82,5.0,7.58,72.9,72.1,83.2,9.6,1,7.03,8.05
S24019,Male,24,Master,0.99,2.0,8.33,71.8,62.8,56.4,10.0,2,7.86,8.66
S24020,Female,24,Bachelor,0.94,4.8,5.31,74.4,76.3,79.4,10.0,0,4.7,5.79
S24021,Female,20,High School,0.99,1.2,5.19,61.5,57.6,30.7,10.0,1,4.86,5.54
S24022,Male,22,Master,0.89,2.7,9.74,74.6,69.2,63.4,10.0,1,9.45,10.0
S24023,Male,18,Bachelor,0.63,3.7,7.87,61.4,59.9,73.6,7.7,4,7.65,8.12
S24024,Male,20,Master,0.83,6.8,7.47,81.3,81.7,96.2,8.9,2,7.06,7.94
S24025,Male,23,High School,0.75,1.2,7.4,53.9,34.7,44.1,8.7,3,6.94,7.48
S24026,Male,21,Bachelor,0.87,5.8,6.34,72.3,80.7,73.1,8.9,1,5.7,6.96
S24027,Male,17,Bachelor,0.62,3.3,6.89,61.0,49.5,64.1,7.7,4,6.66,7.45
S24028,Male,24,High School,0.83,5.8,7.82,74.3,76.1,76.6,9.1,2,7.64,8.49
S24029,Female,17,Master,0.78,7.4,7.58,80.6,85.8,97.3,8.8,3,7.32,7.71
S24030,Male,18,Master,0.73,2.5,7.38,62.9,49.4,63.2,7.8,2,7.35,7.65
S24031,Female,20,High School,0.82,5.5,7.17,79.8,78.8,87.3,10.0,1,6.98,7.81
S24032,Female,19,High School,0.72,3.2,5.36,64.3,60.4,61.6,8.1,2,5.11,5.98
S24033,Male,24,PhD,0.64,5.2,7.92,67.6,60.5,79.9,7.2,5,7.3,7.97
S24034,Male,18,PhD,0.64,2.4,6.73,55.9,49.5,61.1,7.9,5,6.07,7.09
S24035,Male,22,PhD,0.98,2.6,9.49,71.7,55.7,60.8,10.0,1,9.04,9.89
S24036,Female,22,High School,0.72,3.2,8.6,65.2,52.5,77.2,7.5,2,8.03,9.14
S24037,Female,21,Master,0.74,4.1,7.96,64.2,55.2,76.7,8.1,2,7.53,8.13
S24038,Female,23,Bachelor,0.74,1.5,9.7,57.6,43.6,65.6,7.9,2,9.56,9.75
S24039,Male,24,Master,0.71,6.6,7.87,72.0,77.4,86.8,7.6,2,7.75,8.46
S24040,Female,24,PhD,0.96,3.4,5.74,77.1,68.0,59.1,10.0,0,5.21,6.22
S24041,Female,19,Master,0.91,5.1,6.93,83.1,83.6,73.4,9.6,0,6.46,7.05
S24042,Male,18,Master,0.78,5.6,9.95,85.8,76.7,100.0,8.8,3,9.89,10.0
S24043,Female,21,Bachelor,0.93,7.2,6.02,95.6,88.5,90.9,9.5,1,5.32,6.18
S24044,Male,20,PhD,0.8,1.5,7.44,54.0,41.6,50.1,8.2,3,7.2,7.88
S24045,Female,19,Master,0.74,6.1,9.87,79.1,74.7,100.0,8.0,3,9.6,10.0
S24046,Female,18,PhD,0.72,2.3,5.62,48.9,51.1,53.2,7.9,4,5.21,6.3
S24047,Female,17,PhD,0.87,3.0,6.33,54.2,49.8,53.3,9.3,2,6.28,6.77
S24048,Female,21,High School,0.97,3.7,9.95,76.9,67.8,77.1,9.8,1,9.85,9.96
S24049,Female,22,Bachelor,0.89,6.5,9.83,93.2,78.8,98.8,10.0,1,9.42,10.0
S24050,Male,23,Master,0.68,6.2,5.15,61.3,66.5,82.2,7.3,5,4.62,5.45
S24051,Female,17,Master,0.64,2.7,8.65,62.1,53.1,64.4,7.4,5,8.27,9.15
S24052,Female,22,High School,0.77,2.3,8.37,52.1,55.6,53.3,9.4,4,8.01,8.88
S24053,Male,23,Bachelor,0.65,7.3,5.61,65.0,75.4,90.3,7.4,3,5.36,6.09
S24054,Male,19,Bachelor,0.61,4.0,5.44,48.2,54.0,65.6,7.5,5,5.4,5.48
S24055,Male,17,Bachelor,0.62,5.2,5.19,53.6,61.4,64.1,6.9,3,4.73,5.21
S24056,Female,17,Bachelor,0.75,1.4,6.04,57.8,44.8,45.7,7.8,3,5.46,6.68
S24057,Female,21,Bachelor,0.6,7.5,7.41,73.0,65.2,100.0,7.2,5,6.91,7.83
S24058,Female,20,PhD,0.87,1.9,9.19,68.5,55.6,62.2,10.0,2,8.82,9.26
S24059,Female,24,High School,0.75,2.3,7.14,53.2,42.3,44.6,7.9,2,7.03,7.64
S24060,Female,19,High School,0.82,3.0,7.09,68.8,59.0,68.8,9.3,3,6.95,7.4
S24061,Male,21,PhD,0.98,1.1,9.42,69.0,50.1,61.5,10.0,0,9.36,9.61
S24062,Female,17,High School,0.91,3.3,5.05,55.8,56.7,39.1,9.1,0,4.77,5.6
S24063,Male,17,Master,0.91,3.4,9.73,74.6,62.9,69.1,9.1,1,9.08,10.0
S24064,Female,22,Bachelor,0.71,3.0,5.59,51.2,53.6,57.4,7.5,3,5.0,5.82
S24065,Female,24,High School,0.74,7.4,8.88,85.1,76.8,100.0,8.4,3,8.35,9.22
S24066,Female,23,High School,0.75,7.7,5.33,77.3,87.6,100.0,7.8,3,4.88,5.84
S24067,Female,18,High School,0.74,1.5,9.55,56.6,50.0,55.2,9.2,2,9.01,10.0
S24068,Male,18,PhD,0.9,2.9,7.72,78.9,65.5,62.8,10.0,1,7.2,8.34
S24069,Female,22,High School,0.87,5.1,8.25,74.1,71.8,81.1,10.0,2,7.81,8.28
S24070,Female,21,High School,0.75,3.4,9.28,66.1,57.4,65.3,8.6,3,8.76,9.68
S24071,Female,21,PhD,0.85,3.0,6.95,70.4,62.8,49.0,9.0,2,6.58,7.19
S24072,Female,18,High School,0.94,1.0,5.92,61.0,58.3,32.2,10.0,0,5.87,5.96
S24073,Male,23,PhD,0.8,5.4,5.84,75.7,77.2,63.2,9.7,3,5.79,5.93
S24074,Male,24,Bachelor,0.61,6.1,6.88,70.5,64.9,92.2,7.0,5,6.47,7.4
S24075,Female,22,PhD,0.73,1.5,6.47,49.2,35.0,40.4,7.8,4,6.35,6.85
S24076,Female,18,Master,0.78,3.5,5.55,54.2,56.3,47.5,8.0,3,4.96,5.67
S24077,Male,21,Master,0.89,4.2,5.37,68.2,72.1,63.9,10.0,1,4.79,5.41
S24078,Male,20,PhD,0.67,5.9,6.17,71.5,73.1,80.7,7.4,3,5.65,6.29
S24079,Female,18,PhD,0.67,3.6,6.07,61.5,64.4,68.1,8.0,5,5.98,6.53
S24080,Male,18,PhD,0.64,5.2,7.56,71.8,59.7,82.8,8.3,3,7.45,7.82
S24081,Male,22,PhD,0.67,1.7,5.51,43.1,48.4,34.2,6.9,3,5.5,5.91
S24082,Male,19,Bachelor,0.94,5.6,8.48,85.3,87.1,87.1,9.9,1,8.24,8.84
S24083,Female,20,Bachelor,0.88,1.6,6.99,64.5,59.0,48.7,9.4,1,6.89,7.63
S24084,Female,22,PhD,0.74,3.3,5.99,53.7,49.4,58.8,7.4,4,5.48,6.02
S24085,Male,21,High School,0.94,4.9,6.98,79.4,75.1,88.2,9.7,2,6.81,7.01
S24086,Female,21,Bachelor,0.75,2.1,5.03,60.9,56.9,41.7,8.9,2,4.95,5.49
S24087,Male,23,PhD,0.88,1.1,8.89,72.5,54.9,67.4,10.0,3,8.51,9.16
S24088,Female,17,Master,0.9,6.7,5.82,77.2,88.2,78.6,10.0,3,5.49,5.87
S24089,Male,24,Master,0.85,3.8,9.61,77.5,68.4,78.5,10.0,2,9.44,9.66
S24090,Female,24,Bachelor,0.85,2.9,7.38,69.8,59.8,53.6,9.2,1,6.89,8.08
S24091,Male,23,PhD,0.93,2.8,9.79,77.8,66.5,69.3,10.0,1,9.43,10.0
S24092,Female,19,PhD,0.77,7.9,5.1,83.7,92.0,87.0,8.7,2,4.88,5.72
S24093,Male,21,Master,0.61,4.6,7.38,63.7,57.2,84.6,7.3,5,6.95,7.62
S24094,Male,17,Master,0.69,5.2,6.91,69.4,67.8,72.8,7.0,3,6.45,7.27
S24095,Male,20,Master,0.68,3.2,8.68,66.6,58.6,72.6,7.9,4,8.13,8.71
S24096,Male,20,Master,0.89,4.1,7.6,72.6,65.5,55.3,9.5,1,7.21,8.05
S24097,Female,18,Master,0.73,1.0,9.45,53.0,37.8,57.7,8.4,4,9.04,9.61
S24098,Male,23,Bachelor,0.93,6.0,7.73,81.6,78.3,71.9,10.0,1,7.45,7.99
S24099,Female,19,High School,0.95,7.7,9.6,91.8,90.5,100.0,10.0,2,9.05,9.64
S24100,Female,17,Bachelor,0.74,1.7,7.31,55.3,41.4,60.2,8.0,3,6.83,7.71
S24101,Male,23,Master,0.69,6.4,8.34,72.5,75.3,87.5,7.2,3,8.23,9.0
S24102,Female,24,High School,0.7,1.7,6.14,49.7,48.5,52.9,7.2,5,5.47,6.54
S24103,Male,21,PhD,1.0,7.9,9.47,100.0,99.8,100.0,10.0,0,8.81,9.58
S24104,Male,20,Bachelor,0.84,3.9,5.51,66.7,67.4,65.1,10.0,2,4.95,5.64
S24105,Female,17,Master,0.91,7.2,7.76,91.4,88.3,90.2,10.0,2,7.29,8.36
S24106,Female,24,Bachelor,0.83,2.9,5.89,61.5,55.1,46.6,10.0,2,5.57,6.2
S24107,Female,22,High School,0.84,7.5,6.73,79.4,91.4,97.2,10.0,2,6.5,7.2
S24108,Male,22,Master,0.6,5.6,8.42,67.9,64.4,85.0,7.0,6,7.97,9.02
S24109,Female,23,Bachelor,0.66,7.8,5.72,69.6,80.0,76.2,7.3,3,5.51,6.05
S24110,Female,19,Bachelor,0.93,5.5,8.79,91.9,83.1,89.9,10.0,2,8.11,9.33
S24111,Female,24,High School,0.85,2.7,9.43,70.2,50.2,67.7,10.0,2,8.9,9.84
S24112,Male,21,PhD,0.84,2.1,5.41,55.4,42.7,52.8,8.7,2,4.84,5.48
S24113,Male,24,High School,0.66,1.2,7.39,51.1,41.7,51.6,7.4,5,6.91,7.39
S24114,Female,24,PhD,0.82,5.5,5.57,73.2,72.7,75.3,10.0,3,5.34,6.08
S24115,Male,22,High School,0.88,2.5,8.01,70.4,70.9,53.8,10.0,3,7.66,8.6
S24116,Female,21,PhD,0.61,2.0,8.26,53.0,44.4,52.3,6.6,5,7.6,8.81
S24117,Male,19,PhD,0.63,5.0,6.56,66.5,64.8,72.4,7.4,4,6.1,6.62
S24118,Male,24,Bachelor,0.83,1.1,9.57,73.9,51.5,66.2,8.7,3,9.02,10.0
S24119,Male,18,Bachelor,0.8,4.3,9.74,71.2,69.8,79.0,9.6,3,9.63,9.77
S24120,Male,22,High School,0.71,1.9,7.16,53.5,46.5,50.4,8.2,3,6.5,7.78
S24121,Female,22,Bachelor,0.86,7.8,9.93,98.4,93.4,100.0,10.0,2,9.65,10.0
S24122,Female,19,PhD,0.98,1.7,7.41,69.4,56.3,55.2,10.0,1,7.21,7.55
S24123,Male,17,PhD,0.91,5.0,8.63,100.0,78.5,98.8,9.5,0,8.37,8.95
S24124,Male,23,PhD,0.96,4.8,6.86,83.3,81.7,95.9,10.0,1,6.47,7.04
S24125,Male,17,High School,0.65,7.2,8.53,74.6,81.8,96.5,6.7,3,8.17,8.9
S24126,Female,20,Bachelor,0.77,1.6,6.78,46.8,40.2,43.3,8.8,4,6.53,7.12
S24127,Female,21,Bachelor,0.81,1.7,6.66,52.1,50.1,38.7,8.2,1,6.46,6.77
S24128,Female,17,PhD,0.91,3.2,8.71,69.9,64.5,65.8,9.5,0,8.61,9.26
S24129,Female,19,Bachelor,0.94,6.6,9.01,90.2,84.4,100.0,9.8,1,8.44,9.3
S24130,Male,22,High School,0.65,5.7,5.75,66.0,64.6,80.2,8.2,4,5.42,6.31
S24131,Female,24,Master,0.72,1.8,9.61,53.5,49.3,55.1,7.2,3,9.0,9.96
S24132,Male,21,PhD,0.68,3.1,6.11,38.5,45.3,48.6,7.6,5,5.95,6.28
S24133,Male,21,PhD,0.6,7.9,7.38,76.0,78.3,100.0,7.6,6,6.86,8.01
S24134,Male,22,Master,0.83,3.7,5.29,66.2,70.8,51.4,9.3,3,4.83,5.73
S24135,Female,19,PhD,0.8,2.8,8.88,65.7,57.4,60.6,9.0,1,8.83,9.42
S24136,Male,21,Bachelor,0.72,3.7,8.81,66.9,54.6,72.4,8.9,4,8.58,9.02
S24137,Male,21,PhD,0.69,6.3,6.04,66.9,62.3,74.7,8.7,4,5.72,6.05
S24138,Male,19,Bachelor,0.62,2.4,6.62,49.7,49.3,49.6,6.7,3,6.17,6.88
S24139,Female,24,Bachelor,0.74,4.6,5.02,54.6,56.5,59.0,8.1,4,4.62,5.71
S24140,Male,22,Bachelor,0.82,2.9,5.95,61.3,55.3,51.1,8.3,1,5.76,6.63
S24141,Male,19,PhD,0.88,5.7,5.35,79.5,84.7,72.0,10.0,1,5.08,5.64
S24142,Female,23,High School,0.97,4.8,5.67,67.4,64.0,65.7,10.0,0,5.32,6.36
S24143,Female,24,High School,0.79,2.1,8.25,53.2,49.3,54.0,8.3,2,7.74,8.33
S24144,Male,17,Bachelor,0.76,3.6,9.31,68.2,63.4,68.3,9.5,4,8.61,9.84
S24145,Male,20,High School,0.99,4.0,5.06,75.8,66.7,59.3,10.0,0,4.81,5.21
S24146,Male,23,Bachelor,0.98,4.9,8.12,88.5,88.6,74.7,10.0,1,7.74,8.68
S24147,Male,22,High School,0.93,2.0,7.53,72.8,55.3,61.1,9.4,2,6.93,8.04
S24148,Female,21,Bachelor,0.75,7.7,6.03,77.8,86.0,100.0,9.0,2,5.77,6.11
S24149,Male,20,PhD,0.61,7.5,7.28,75.8,82.1,95.6,7.5,5,6.76,7.72
S24150,Female,18,High School,0.61,2.3,9.28,63.1,42.2,66.3,8.1,3,8.97,9.88
S24151,Female,18,Master,0.77,1.2,5.13,50.4,34.0,37.7,9.0,2,4.69,5.72
S24152,Female,17,High School,0.93,6.4,5.33,77.5,86.2,81.7,10.0,1,4.81,5.43
S24153,Female,24,Bachelor,0.8,2.0,9.2,65.3,47.0,69.3,8.6,1,8.69,9.71
S24154,Female,23,High School,0.6,6.2,9.82,62.3,66.0,94.2,6.5,4,9.36,10.0
S24155,Female,20,Bachelor,0.93,6.9,7.05,81.5,84.0,98.7,10.0,2,6.89,7.66
S24156,Male,21,Master,0.63,4.6,7.66,64.6,53.3,67.7,7.4,3,7.65,7.95
S24157,Male,19,High School,0.67,6.7,8.87,77.6,75.8,90.0,8.6,5,8.44,9.3
S24158,Female,23,PhD,0.6,3.9,7.19,57.9,61.7,53.8,7.8,4,7.1,7.26
S24159,Male,19,PhD,0.61,6.7,5.76,71.7,76.2,85.9,6.3,3,5.14,5.9
S24160,Male,18,Bachelor,0.85,5.6,5.13,73.2,81.0,74.5,8.8,3,4.54,5.39
S24161,Female,23,Master,0.68,6.1,5.21,66.6,71.8,79.5,6.9,3,5.06,5.85
S24162,Male,21,PhD,0.8,3.0,6.72,63.2,52.7,71.4,9.9,3,6.48,6.73
S24163,Female,20,Master,0.97,1.3,8.93,79.0,59.2,68.5,10.0,1,8.54,9.32
S24164,Female,24,PhD,0.94,4.8,6.59,72.5,69.0,71.4,10.0,1,6.4,7.19
S24165,Female,24,Bachelor,0.81,4.6,8.32,78.8,67.5,74.7,9.3,1,7.85,8.83
S24166,Female,24,Master,0.7,7.3,5.51,75.3,80.0,91.0,8.4,4,5.0,5.84
S24167,Male,24,Bachelor,0.61,5.9,9.01,72.2,71.2,100.0,6.4,5,8.55,9.23
S24168,Female,23,Bachelor,0.96,6.1,9.9,90.4,83.9,94.9,10.0,2,9.29,10.0
S24169,Male,23,High School,0.73,6.1,6.12,77.0,70.5,83.8,8.2,2,6.1,6.28
S24170,Female,20,Master,0.87,6.5,7.83,79.5,83.3,82.2,9.6,2,7.61,8.16
S24171,Male,23,PhD,0.96,6.4,5.59,79.3,82.0,84.5,10.0,0,5.3,5.81
S24172,Female,19,Master,0.95,3.2,6.83,62.7,68.8,44.6,10.0,2,6.25,7.19
S24173,Male,20,PhD,0.85,7.8,9.4,86.2,83.9,100.0,10.0,2,8.94,10.0
S24174,Female,22,High School,0.75,1.3,5.04,39.4,37.0,34.3,8.5,4,4.82,5.6
S24175,Male,19,High School,0.87,4.4,6.23,66.3,69.6,70.1,9.6,1,6.16,6.68
S24176,Female,17,High School,0.74,7.8,9.06,87.1,87.0,94.8,8.9,2,8.49,9.53
S24177,Male,19,High School,0.92,6.8,5.9,83.8,89.3,86.2,9.6,2,5.5,6.13
S24178,Female,23,PhD,0.86,4.6,8.56,77.9,67.5,78.5,9.8,1,8.32,8.83
S24179,Female,24,Bachelor,0.64,2.2,8.45,51.9,48.2,69.8,6.7,4,8.35,8.61
S24180,Male,20,Bachelor,0.7,2.8,5.4,62.5,52.4,65.1,7.7,4,5.27,5.46
S24181,Female,21,High School,0.82,3.7,6.44,63.2,64.7,63.3,10.0,3,6.16,6.74
S24182,Female,19,High School,0.78,5.4,8.59,83.1,67.4,85.8,9.5,2,7.96,8.76
S24183,Female,17,Bachelor,0.89,5.7,8.68,87.7,84.6,82.4,10.0,2,8.04,9.0
S24184,Female,19,PhD,0.89,2.1,7.56,63.6,57.3,44.8,9.8,1,7.51,8.22
S24185,Male,22,PhD,0.94,4.9,8.5,88.3,72.2,79.9,10.0,0,8.42,8.62
S24186,Male,23,Bachelor,0.84,7.4,6.9,77.1,76.9,84.4,9.0,3,6.3,6.9
S24187,Female,18,PhD,0.97,2.6,9.81,79.0,56.8,67.4,10.0,0,9.78,10.0
S24188,Female,21,Master,0.87,6.4,7.76,76.4,88.1,84.4,9.3,1,7.33,8.18
S24189,Male,18,PhD,0.98,3.9,7.45,78.6,70.3,76.0,10.0,1,7.41,7.5
S24190,Male,23,High School,0.93,3.0,9.92,78.4,57.7,73.6,9.9,1,9.39,10.0
S24191,Female,20,PhD,0.77,5.8,6.28,74.2,74.9,74.6,9.5,3,5.9,6.42
S24192,Male,18,PhD,0.98,2.8,5.91,73.4,63.6,52.0,10.0,0,5.73,6.52
S24193,Male,20,Master,0.91,4.9,9.17,84.3,76.8,87.6,10.0,2,8.61,9.75
S24194,Female,18,High School,0.96,6.9,9.54,99.1,81.6,98.8,10.0,0,9.48,9.85
S24195,Female,20,Bachelor,0.89,6.1,8.91,87.6,81.7,91.6,8.9,2,8.73,9.35
S24196,Male,19,Master,0.62,1.7,6.41,56.0,41.4,42.9,7.4,3,6.05,6.67
S24197,Male,18,Master,0.99,1.6,6.95,65.3,57.7,54.7,10.0,2,6.62,7.29
S24198,Female,19,Bachelor,0.67,4.1,6.31,61.3,63.9,63.4,7.8,5,5.68,6.36
S24199,Male,22,PhD,0.68,4.7,6.0,69.8,60.6,80.7,7.3,3,5.87,6.17
S24200,Male,18,Master,0.68,3.7,9.33,75.4,54.5,90.2,8.4,3,9.1,9.54
S24201,Male,22,Bachelor,0.83,5.8,8.97,85.5,68.7,89.2,8.6,1,8.34,9.33
S24202,Male,22,High School,0.78,7.7,7.29,85.8,84.7,97.6,9.5,2,6.6,7.68
S24203,Female,19,PhD,0.91,7.6,7.12,90.9,85.1,93.5,9.9,2,6.7,7.28
S24204,Female,22,PhD,0.88,1.3,9.01,65.2,55.1,57.7,10.0,3,8.36,9.17
S24205,Male,19,PhD,1.0,6.9,5.28,82.6,94.4,87.7,10.0,1,4.71,5.29
S24206,Female,17,Master,0.63,2.6,8.35,58.9,43.4,66.8,7.6,3,7.65,8.46
S24207,Male,18,PhD,0.71,6.0,6.94,77.3,75.4,82.8,8.4,2,6.55,7.29
S24208,Male,18,High School,0.97,7.7,5.9,85.9,91.8,99.4,10.0,2,5.6,6.51
S24209,Male,19,Master,0.86,5.0,9.04,78.5,79.6,79.1,9.5,1,8.54,9.3
S24210,Female,18,Bachelor,0.71,7.5,9.27,78.2,76.9,100.0,7.6,3,8.72,9.63
S24211,Male,23,Bachelor,0.93,3.3,9.83,77.3,63.9,86.3,9.6,2,9.14,10.0
S24212,Male,24,Master,0.79,2.0,6.27,49.3,49.5,46.9,7.9,3,6.16,6.49
S24213,Female,20,Bachelor,0.65,2.9,5.44,44.3,55.9,44.1,7.8,5,5.4,6.04
S24214,Female,22,Bachelor,0.64,3.0,8.04,55.0,52.4,52.0,6.4,3,7.86,8.49
S24215,Female,18,PhD,0.93,3.7,6.67,69.1,75.8,60.3,9.5,0,6.48,6.76
S24216,Male,23,PhD,0.62,2.1,8.11,53.1,46.0,52.9,7.9,4,8.07,8.12
S24217,Female,19,Master,0.79,7.3,9.64,84.8,83.3,100.0,9.3,2,9.08,9.82
S24218,Male,20,PhD,0.74,1.3,5.06,45.2,38.9,34.7,7.7,3,4.51,5.56
S24219,Female,22,High School,0.88,4.5,7.7,70.4,65.4,79.8,10.0,3,7.27,7.88
S24220,Female,17,High School,0.9,4.0,8.79,79.0,64.3,76.6,9.4,1,8.7,8.89
S24221,Male,24,High School,0.72,6.3,9.69,79.1,74.0,100.0,8.3,4,9.09,10.0
S24222,Male,21,High School,0.73,4.1,6.13,65.7,57.5,61.9,8.1,2,5.89,6.79
S24223,Male,18,Bachelor,0.62,4.7,7.06,59.8,66.3,66.1,6.9,3,6.62,7.07
S24224,Male,18,High School,0.7,6.3,6.01,68.2,75.1,78.4,7.6,4,5.97,6.12
S24225,Male,17,PhD,0.73,7.2,8.36,86.1,84.8,100.0,7.7,4,7.72,8.78
S24226,Female,21,Bachelor,0.64,5.5,5.11,69.6,61.6,72.2,7.8,3,4.87,5.74
S24227,Male,24,High School,0.63,5.1,7.33,70.9,61.8,82.5,7.7,4,6.95,7.8
S24228,Male,23,Bachelor,0.71,6.1,9.11,80.7,81.5,86.8,7.3,2,8.89,9.56
S24229,Female,20,PhD,0.76,4.9,5.9,74.6,66.4,82.1,8.1,3,5.55,5.96
S24230,Female,19,Master,0.87,1.8,5.64,56.6,53.3,42.9,9.2,1,5.42,5.84
S24231,Male,24,Master,0.95,2.8,7.16,68.8,51.9,58.8,10.0,0,6.48,7.73
S24232,Male,17,High School,0.8,5.2,8.95,83.2,73.9,84.3,9.4,3,8.31,9.06
S24233,Male,24,Bachelor,0.88,7.0,5.4,74.3,81.1,76.3,10.0,2,4.91,5.86
S24234,Female,23,PhD,0.93,3.2,9.27,83.7,64.1,86.6,10.0,2,8.62,9.54
S24235,Female,24,Master,0.74,6.2,9.62,83.8,76.8,96.5,8.4,2,8.99,9.93
